time,flux,flux_err
0.0,1002.4835707650561,4.980415073451523
0.05002501250625312,999.5443966375057,4.293576894211614
0.10005002501250625,1003.7097639507114,4.865778949961633
0.15007503751875936,1008.3218437029602,4.397404586598065
0.2001000500250125,999.7709560159645,5.778385909110405
0.2501250625312656,1000.0056074358502,6.0576625782194515
0.3001500750375187,1009.3063524325734,4.3215911693670055
0.35017508754377186,1005.4807713623828,6.081162093699783
0.400200100050025,999.5287353775457,5.206685636238453
0.4502251125562781,1004.8205050197839,4.769021740479088
0.5002501250625312,1000.0211901789307,4.31603531515794
0.5502751375687843,1000.2390693663226,5.163904175577926
0.6003001500750375,1004.00572489061,5.75763602631687
0.6503251625812906,993.456354918628,5.566087221956652
0.7003501750875437,994.6235492387332,4.2542173110220585
0.7503751875937968,1000.6605163308437,4.309125526524187
0.80040020010005,998.6299422486715,4.965857231442444
0.8504252126063031,1005.4857030677791,4.761520443632335
0.9004502251125562,999.5928371349422,4.626402459720089
0.9504752376188094,997.2879521121773,4.719995622412562
1.0005002501250624,1011.8921506699057,5.787990715462453
1.0505252626313155,1003.6472874689161,6.026495386485031
1.1005502751375686,1005.3238027377375,4.980889546674333
1.1505752876438218,998.0700506764036,5.9714466728765885
1.200600300150075,1002.6770535540146,4.809499026920526
1.250625312656328,1006.1562119431189,5.124870523667926
1.3006503251625812,1000.0466318665023,4.614409386395686
1.3506753376688343,1007.8773744280443,5.455660534631878
1.4007003501750874,1003.1901764343314,6.125279985855578
1.4507253626813406,1004.926507113813,5.377043773762228
1.5007503751875937,1003.5650910673343,4.883537717231511
1.5507753876938468,1016.020629910363,5.483142742811173
1.6008004002001,1006.8742611346712,4.418969562873093
1.650825412706353,1001.8325236809059,5.942491968840391
1.7008504252126062,1011.4098887586857,5.186435011031275
1.7508754377188593,1001.3657213094544,5.063135802461208
1.8009004502251125,1008.6836597925304,5.347707630660764
1.8509254627313656,998.0069605338856,5.40869254193837
1.9009504752376187,1001.3268603193936,4.307926527534034
1.9509754877438719,1009.1110320845576,5.5418852449187375
2.0010005002501248,1011.9743988310444,4.665017866201394
2.051025512756378,1009.290603735619,5.604838697956997
2.101050525262631,1008.0035283454536,5.819976718662831
2.151075537768884,1007.2205273917847,5.781590797004788
2.2011005502751373,1001.473941397565,5.269609242836104
2.2511255627813904,1005.4040288896745,5.211150452084437
2.3011505752876436,1006.8329145718351,4.458814976845625
2.3511755877938967,1014.5507078700642,5.735893562689206
2.40120060030015,1011.1082793321649,4.722611646180401
2.451225612806403,1000.6961572262984,5.15676903552451
2.501250625312656,1011.2490062182467,4.748562346544018
2.551275637818909,1007.8164440059982,4.442269212596764
2.6013006503251623,1006.4665406795009,5.431601076461176
2.6513256628314155,1013.0148423519859,4.291453478877883
2.7013506753376686,1015.2127755676175,5.683530847708441
2.7513756878439217,1014.8114974306857,4.820784202996215
2.801400700350175,1006.052328081889,4.172102181226728
2.851425712856428,1008.7916739433972,5.198406376317816
2.901450725362681,1012.0793787606784,4.275023321224316
2.9514757378689342,1015.3821261713941,4.7388452370409
3.0015007503751874,1008.185892006202,5.589147287085417
3.0515257628814405,1009.7268683359773,4.302999214756967
3.1015507753876936,1005.192942410139,5.8491547758503355
3.1515757878939468,1004.8091119394996,4.177512259057977
3.2016008004002,1014.9143983316043,4.6794198556959445
3.251625812906453,1017.6907155100828,5.671934623134211
3.301650825412706,1010.6033614141289,4.8115391377945596
3.3516758379189593,1016.0311550663718,4.391309136927363
3.4017008504252124,1012.8679653829332,4.90302650223366
3.4517258629314655,1007.8767343069497,4.715494014891789
3.5017508754377187,1012.9481518309285,5.868108444418096
3.551775887943972,1018.8665327156916,4.818664714585767
3.601800900450225,1011.0287762248892,5.757532813353653
3.651825912956478,1019.0591093862278,5.9760148129108535
3.701850925462731,998.1616286521588,5.027004441862053
3.7518759379689843,1015.3908608465565,6.006406114803159
3.8019009504752375,1011.7341640312776,4.9354130004972525
3.8519259629814906,1009.8181159998677,6.10592037987899
3.9019509754877437,1011.7828841694476,4.359432525980644
3.951975987993997,1001.3939287226291,5.538519420486499
