time,flux,flux_err
0.0,994.4594429869303,5.817532436807333
0.05002501250625312,996.6071249726648,5.70948959834776
0.10005002501250625,1003.085342934978,5.729931465352507
0.15007503751875936,1006.8789039040162,5.723360953917972
0.2001000500250125,1001.4262021432432,6.078726967158326
0.2501250625312656,996.2366819002436,4.389492909616395
0.3001500750375187,1001.746452217667,4.261381018169581
0.35017508754377186,998.6806387887259,4.629509631105892
0.400200100050025,997.2172514444688,4.346821757147449
0.4502251125562781,1007.3845186358502,4.279924032787265
0.5002501250625312,1006.3641413805243,6.106713831978329
0.5502751375687843,1142.1100023372137,5.381971572214431
0.6003001500750375,1000.6702741361739,5.509369938033183
0.6503251625812906,1001.4300773933883,5.603376987843101
0.7003501750875437,998.9262863598062,4.247410449333694
0.7503751875937968,994.7056242857966,5.975651343052419
0.80040020010005,1005.0134320418056,5.77423288105318
0.8504252126063031,998.6748242730129,4.475989569876569
0.9004502251125562,1010.4665213758406,5.857708481788672
0.9504752376188094,995.7991362627239,6.061172676400641
1.0005002501250624,1007.0698206529659,4.212969098518221
1.0505252626313155,1006.8510435264676,5.87529126897895
1.1005502751375686,1009.4228319562484,6.004798441389642
1.1505752876438218,1005.1989454306536,4.852159954609397
1.200600300150075,884.2674576655631,5.499878387183706
1.250625312656328,1005.4884982024413,5.053682595098864
1.3006503251625812,1003.219884842868,5.704506119316533
1.3506753376688343,1008.906155483979,5.821144600343741
1.4007003501750874,1004.5309259511239,4.488566564078824
1.4507253626813406,1004.9902023439172,4.445445309865816
1.5007503751875937,1009.6584062787972,4.6062518114568975
1.5507753876938468,1010.2073491577921,6.04813628194769
1.6008004002001,1010.3280241359867,6.176540597580168
1.650825412706353,1003.381744799643,4.680975138079263
1.7008504252126062,1010.3969188089858,4.771704196516648
1.7508754377188593,1009.5255067887889,4.4311191147628115
1.8009004502251125,1018.0019014920498,4.213349162236345
1.8509254627313656,1004.6343860494351,4.548806321672604
1.9009504752376187,1012.5704032655806,5.963928030524579
1.9509754877438719,999.5735947179447,4.493254910894716
2.0010005002501248,1011.4025799971346,4.287467788617816
2.051025512756378,999.7171670683415,5.845674004736842
2.101050525262631,1012.1471193812753,5.3106841579779696
2.151075537768884,1005.4297425040131,4.533256056057311
2.2011005502751373,998.2685351183246,4.255839031920615
2.2511255627813904,1014.6961381894747,4.770870588279953
2.3011505752876436,1008.7545629665358,4.750607231803432
2.3511755877938967,1018.3226642326476,4.5377963042283005
2.40120060030015,1016.8555483871648,5.787380766529955
2.451225612806403,1011.1573002719861,4.427457247864674
2.501250625312656,1010.3661124147773,5.308844317463406
2.551275637818909,1017.1920071219824,4.567517901199374
2.6013006503251623,1013.1269252386884,5.950848183892269
2.6513256628314155,1004.7752990974033,4.227963477806722
2.7013506753376686,1011.0973447019854,5.58619927932668
2.7513756878439217,1014.3816692947748,5.817635921075774
2.801400700350175,1009.9016520035423,4.798515808709258
2.851425712856428,1008.8745710559293,4.506174474167744
2.901450725362681,1015.5394448719888,4.739146840154471
2.9514757378689342,1010.7822601262185,5.574206012136981
3.0015007503751874,1010.3837934671805,5.206676498189202
3.0515257628814405,1003.9260275672751,5.140287508095486
3.1015507753876936,1010.89262157154,5.449085207778321
3.1515757878939468,1013.180463399476,5.264272108532916
3.2016008004002,1014.8096810046934,6.181515884598243
3.251625812906453,1008.168333870692,4.8312715025027
3.301650825412706,1010.001847535719,5.001366881615438
3.3516758379189593,1006.4507437153969,4.366429558603572
3.4017008504252124,1002.4306689654575,5.043673568783684
3.4517258629314655,1016.8393797490861,5.224072858916712
3.5017508754377187,1011.5890613230252,5.401439770205995
3.551775887943972,1011.596221440311,4.475426994855418
3.601800900450225,1012.1258080913618,6.001296179184214
3.651825912956478,1014.5976043843818,4.459844533652333
3.701850925462731,996.6941668659001,4.449948249807541
3.7518759379689843,1014.5720655095881,4.6323021665184445
3.8019009504752375,1005.928692354561,5.454336287784754
3.8519259629814906,1014.0805405296734,6.170810328491825
3.9019509754877437,1010.7833697863904,4.199007913904287
3.951975987993997,1012.1885883135933,5.632210787585742
4.0020010005002495,1011.3731430998222,4.858532198037619
4.052026013006503,1019.1535420282212,4.898666511207136
4.102051025512756,1004.2720997397729,5.324693870140942
4.152076038019009,1016.5850251695231,6.021460172118439
4.202101050525262,1005.5391145177781,4.815011610398953
4.252126063031516,1017.1470889128625,5.941163485075791
4.302151075537768,1008.8133022058886,5.802372124620644
4.352176088044022,1012.1800527029034,5.639582389796944
4.402201100550275,1005.4742764044352,5.871745919609065
4.452226113056528,1005.9833446552387,5.464309743526055
4.502251125562781,1013.1942302934982,5.942109449696602
4.552276138069034,1018.7226731217572,4.894567985507051
4.602301150575287,1014.2978623873497,5.908874923401525
4.652326163081541,1010.623263033735,5.919681537976361
4.702351175587793,1009.321359700504,5.593174872571437
4.752376188094047,1011.9557700769251,5.65887099451968
4.8024012006003,1009.4632932071173,5.405445148549552
4.852426213106553,1013.0816297873697,4.903088508058524
4.902451225612806,1012.999334492815,5.188304083982191
4.9524762381190595,1001.7544876666303,4.720638460571392
5.002501250625312,1010.094937349011,5.109927404424234
5.052526263131566,1013.5170694673124,5.800242983983541
5.102551275637818,1014.6750288991566,5.530973850267286
5.152576288144072,1020.1014395574874,5.91170786396825
5.202601300650325,1011.562285585221,5.933946553601597
5.252626313156578,1017.2010966722047,5.899900280972434
5.302651325662831,1008.5404229173466,4.725366236839551
5.3526763381690845,1011.5509887884481,4.346771966050161
5.402701350675337,1004.8257338177638,4.580845405941753
5.452726363181591,1007.8107359416135,6.0400175166008445
5.5027513756878434,1001.2930903648122,5.492963255714479
5.552776388194097,1011.3585399633834,5.552576434273621
5.60280140070035,1008.2329068271774,4.999372851004159
5.652826413206603,1015.4309215055553,4.451431602757829
5.702851425712856,1005.2996735362369,4.293017689186717
5.7528764382191095,1011.5929669480794,5.359949869195589
5.802901450725362,1013.3766430107331,5.655599375680055
5.852926463231616,1011.1407998936697,4.777638323616841
5.9029514757378685,1009.0844751430814,5.887328371879215
5.952976488244122,1007.8242875895804,4.501120076663506
6.003001500750375,1002.7545147354564,5.331764503940738
6.053026513256628,1065.6592633955584,5.298627025691015
6.103051525762881,1009.7544262651328,6.051604047264375
6.153076538269135,1006.6321449682879,4.4266310559165705
6.203101550775387,1000.2655201680209,5.647194099721842
6.253126563281641,1008.840341888636,6.053561476419013
6.3031515757878935,1012.5879081130431,4.331153640367847
6.353176588294147,1005.5758655295077,4.6467069930077285
6.4032016008004,1014.621741148424,4.573090605370705
6.4532266133066525,1015.3761725884924,5.920604461514641
6.503251625812906,1015.2062254884457,4.30149839836969
6.553276638319159,1003.8707784862095,4.698422928133798
6.603301650825412,1013.5241904559871,5.529664952392835
6.653326663331665,1005.5338171571766,4.337961259434293
6.703351675837919,1008.4009293193303,4.630211027974741
6.753376688344171,1012.0560885408936,6.006860412212829
6.803401700850425,1005.7669719560614,4.367277487625031
6.8534267133566775,1008.9428279762398,5.253730071405622
6.903451725862931,1011.1007362141407,4.344724220388969
6.953476738369184,1007.4393763171844,5.328463364593167
7.003501750875437,1012.099191402589,6.037061467223586
7.05352676338169,1015.3674913859531,4.363656661283367
7.103551775887944,1007.1766672542328,4.4894735037446605
7.153576788394196,999.6542201790697,4.843119710523489
7.20360180090045,1015.6328079117573,5.3523847265646225
7.253626813406703,1012.162843832476,4.698051101545532
7.303651825912956,1015.1328836874682,5.972892521818613
7.353676838419209,998.8622680464799,5.928906722254999
7.403701850925462,1003.9025314530415,5.44091013463164
7.453726863431715,1011.4367914751542,6.1728220842468975
7.503751875937969,1016.5938777768567,4.750654147998737
7.553776888444221,1005.4861075912962,5.431192938992245
7.603801900950475,1002.3769328029244,4.470284743538123
7.653826913456728,1005.3484280889096,5.173675124714332
7.703851925962981,1005.0539186114715,5.829224778652295
7.753876938469234,1010.4300192466145,6.067772072484932
7.8039019509754874,1006.8441993431984,5.97549086270193
7.85392696348174,1014.2324650490806,4.388195542505581
7.903951975987994,1019.6107660682586,5.714418037696999
7.953976988494246,1014.2883091129456,5.638670210567543
8.004002001000499,1009.4354313637203,6.112664817884829
8.054027013506753,1000.6794344414146,4.59067009548338
8.104052026013006,1009.5259244822475,4.535065441156107
8.15407703851926,1011.1158451847383,4.227073645161147
8.204102051025512,1007.9809327628884,5.373770013845274
8.254127063531765,1004.6323810894382,5.218320769262343
8.304152076038019,1005.5039432049767,5.831542434570932
8.354177088544272,1009.5300511785891,5.335291579709555
8.404202101050524,1022.0654471316506,6.005980901875321
8.454227113556778,1007.3381542372546,4.3887386663577725
8.504252126063031,1000.2018735229864,4.456136981867477
8.554277138569285,999.3280464010905,4.28372203437983
8.604302151075537,1006.3488507862626,4.203311927916504
8.65432716358179,1010.6251895163632,4.64436780907692
8.704352176088044,1002.7677138829906,5.989508068138005
8.754377188594297,1009.1747082195556,4.6024317004845425
8.80440220110055,1014.7444682397222,5.801751831666366
8.854427213606803,1005.4252797571071,4.856864414719458
8.904452226113056,1009.3576482542675,5.156155024946657
8.95447723861931,1014.9852486504449,4.485822151125639
9.004502251125562,1003.5647242565958,4.535977835295327
9.054527263631815,999.891404708462,4.377611275127049
9.104552276138069,1013.0203737939925,5.8758916312821174
9.154577288644322,1012.8496132359279,6.051848654424103
9.204602301150574,1004.3763445802407,5.751827251635499
9.254627313656828,996.8655848104933,4.418819057539554
9.304652326163081,1006.6231037742016,4.410205814870269
9.354677338669335,1008.952287416221,4.376077299217713
9.404702351175587,1027.2902959011503,4.793005282329447
9.45472736368184,1007.0824938930076,4.349564915094397
9.504752376188094,1003.1598433901362,5.580354865988628
9.554777388694347,1016.324756765853,5.18988183266702
9.6048024012006,1010.2317053401775,6.171418622180757
9.654827413706853,1009.5887257741207,6.139034810982388
9.704852426213106,1013.1863165603963,4.8555381423448525
9.754877438719358,1009.8638198170369,5.674829714501223
9.804902451225612,1000.7278037108055,4.763450246282214
9.854927463731865,1012.8243818721047,4.382944775807415
9.904952476238119,1008.9290806058424,5.3073491719544466
9.95497748874437,1003.5148609938877,5.405154496943126
10.005002501250624,1006.7516170530852,5.029036433675599
10.055027513756878,1018.2067389299754,4.968286771303067
10.105052526263131,1009.6287624661352,5.984674187253001
10.155077538769383,1009.7999325680572,5.031159713947967
10.205102551275637,1008.2585829320193,4.621900299385632
10.25512756378189,1017.9779103682386,5.987775164897876
10.305152576288144,1004.3129867963609,4.240784960673121
10.355177588794396,1017.4611938549284,5.702432400431203
10.40520260130065,1008.0795545409816,4.5888554287223915
10.455227613806903,1005.8246134130619,4.880765527345988
10.505252626313156,1010.991327428103,5.4721028456684735
10.555277638819408,1012.3348184606011,5.111774494770614
10.605302651325662,1003.5908633095538,5.899687812480083
10.655327663831915,1010.4112809178066,4.554645354405114
10.705352676338169,1014.7738879805869,6.1754339279096016
10.75537768884442,1011.1442133558932,5.248193016981719
10.805402701350674,1015.6430724043099,5.8757101913633205
10.855427713856928,1003.5677589132786,4.9734055610189225
10.905452726363182,1019.7271514552394,4.745757419849042
10.955477738869433,1008.5125846948451,5.658638257972074
11.005502751375687,1011.9383608494293,5.231257985670654
11.05552776388194,1012.4851795048037,4.391154294992388
11.105552776388194,1008.8428648195245,4.274275887983609
11.155577788894446,1017.2466858654958,5.985518214343619
11.2056028014007,1017.1009833995699,6.021013447936783
11.255627813906953,1009.0614205063739,5.065094858760489
11.305652826413207,1007.3670372090949,5.929259075902654
11.355677838919458,1013.7798571144148,6.10371994961079
11.405702851425712,1002.4186908095292,5.093010227865861
11.455727863931966,1009.9957843109545,6.023118276084682
11.505752876438219,1009.7014145557313,4.66736331934486
11.55577788894447,1016.1728897367517,6.161997284932937
11.605802901450724,1008.1895727856534,5.5070045553343
11.655827913956978,1017.2500056270671,4.994132776102189
11.705852926463232,1013.146739884959,4.3934240784083
11.755877938969483,1009.9877108726758,5.828616404021606
11.805902951475737,1016.8642970219721,5.353332003978238
11.85592796398199,1006.8029924973416,4.43070487438294
11.905952976488244,1010.6246280572905,4.751487195071762
11.955977988994496,1008.5113573619612,6.134752296461242
12.00600300150075,1010.9618018064059,4.422670261660455
12.056028014007003,996.4169298327114,5.859330930759763
12.106053026513257,1008.1302261294845,5.774199887876462
12.156078039019508,1012.6888577029339,4.298182420181609
12.206103051525762,1005.2477081243367,4.561031122985428
12.256128064032016,1006.1546543304397,4.318941349828603
12.30615307653827,1003.6345786041284,4.888940946194964
12.356178089044521,1016.1670232104583,4.832171240617074
12.406203101550775,1013.0222203879831,4.660615522545069
12.456228114057028,1007.8631672351905,5.597236694744062
12.506253126563282,999.8630306878624,5.659405891340844
12.556278139069533,1000.3950114511954,4.6479700688066234
12.606303151575787,1011.2317039028077,5.93576577878652
12.65632816408204,1005.7366503844889,4.3030029325026184
12.706353176588294,1012.9328937282992,4.39216551604019
12.756378189094546,1003.1928125966568,4.930309290188245
12.8064032016008,1005.0969370539525,4.766564043882269
12.856428214107053,1013.1045906758777,4.269691868306037
12.906453226613305,1008.9511427492399,4.622824642611343
12.956478239119559,1017.0237559985868,4.280179889633503
13.006503251625812,1005.5916617176473,4.743432850379863
13.056528264132066,997.7740328749039,5.406542747370142
13.106553276638317,1011.2983871239767,5.53329412705801
13.156578289144571,1004.923265784581,5.987785418861241
13.206603301650825,1012.1599304514158,4.901252148939319
13.256628314157078,1002.3091169704285,6.118389775057022
13.30665332666333,1005.3049956002834,4.213670264610611
13.356678339169584,1017.5552327746866,4.6381547618824
13.406703351675837,1008.3413827375966,4.176633492537915
13.45672836418209,1016.5485899824695,5.6023541385101066
13.506753376688343,1008.7402293153872,5.100960421694249
13.556778389194596,1005.1615684149367,5.814515955467231
13.60680340170085,1008.3933268963779,4.453615524555181
13.656828414207103,1012.0375176152763,5.724404871803387
13.706853426713355,1133.8225729749975,5.021294669887963
13.756878439219609,1007.4037207970947,4.750957448976727
13.806903451725862,1000.8745017307567,4.42812638512572
13.856928464232116,1014.8298278188565,4.462701089581985
13.906953476738368,1012.4499154683737,5.6716194036864795
13.956978489244621,1002.6371082927869,4.315533753258538
14.007003501750875,1000.3947522439623,5.7547360353002475
14.057028514257128,1009.0615003710539,4.324347817178467
14.10705352676338,1004.0535538438126,5.836380651645731
14.157078539269634,1009.2434906012668,5.206165334421305
14.207103551775887,1008.3313107605736,5.022826324160921
14.25712856428214,1010.5814471375758,4.979086042611906
14.307153576788393,999.7534303547857,4.431124849138492
14.357178589294646,1008.20274103558,4.879787939239973
14.4072036018009,1000.1136177773482,4.7132684312359725
14.457228614307153,1003.0764621742563,4.828794117512879
14.507253626813405,1003.9143878026416,4.2260039997589365
14.557278639319659,1007.8325798388943,6.148116256974484
14.607303651825912,1012.2636739826507,5.522086134754019
14.657328664332166,1004.7898494035388,5.403080215010965
14.707353676838418,1011.5227035545686,5.61707768194416
14.757378689344671,1005.6316670396596,5.6705519522272
14.807403701850925,994.5906045048634,4.534361093481016
14.857428714357178,1012.9055600010341,5.7084045408225155
14.90745372686343,1009.0808772999359,5.017976538019077
14.957478739369684,908.7591205654721,4.72011043814519
15.007503751875937,997.692657582641,5.876805091650492
15.057528764382191,1005.918826601462,4.598103204511057
15.107553776888443,1001.2736604689975,4.231101984050798
15.157578789394696,1012.784105892009,5.218947976775333
15.20760380190095,998.0504432442351,5.380948160893377
15.257628814407203,1015.2433215076215,5.541933387918856
15.307653826913455,1003.7171630321844,5.689756023342394
15.357678839419709,1000.5045585892096,4.617638359120544
15.407703851925962,996.4791223951389,5.933219926638317
15.457728864432216,1007.3964373620579,6.028043909281105
15.507753876938468,1004.527551420723,4.492932051959559
15.557778889444721,1005.4832315367087,4.900675452229166
15.607803901950975,1005.9090704955297,6.060169077384026
15.657828914457228,1006.8678527223539,6.0813313127093815
15.70785392696348,999.9011604027074,5.779975375177428
15.757878939469734,1004.3067902820167,5.136029234285213
15.807903951975987,1003.2547930552844,5.268698851175479
15.857928964482241,997.1108704053513,5.916480011627607
15.907953976988493,1001.712270949869,5.98670872737016
15.957978989494746,1006.6404731885291,5.572244760050348
16.008004002000998,992.7858744808447,5.458259146617849
16.05802901450725,1000.9679502804149,4.943848662877519
16.108054027013505,1000.918583948586,6.024923973133271
16.15807903951976,1010.7799433189098,6.0958213283851475
16.208104052026012,998.3353757874416,4.569351977742133
16.258129064532266,997.2540646548791,6.037771761434234
16.30815407703852,1000.7842717594491,5.484664459926866
16.35817908954477,1000.5545113538564,5.9901203477065454
16.408204102051023,1003.9323314456351,4.415431180157141
16.458229114557277,999.2728945479282,5.9527646663131675
16.50825412706353,1005.2726270064372,4.775467740665785
16.558279139569784,994.3713112238897,4.34296086747335
16.608304152076037,996.1566301385917,5.907008832828879
16.65832916458229,996.0931975527817,4.701883824120991
16.708354177088545,1006.3457647924595,4.570367243212363
16.758379189594795,996.1791294518641,5.453326853935031
16.80840420210105,1009.9276481571684,5.324688765562698
16.858429214607302,993.9714997277738,5.4500439487800545
16.908454227113555,1011.1650663878994,4.757172530645988
16.95847923961981,999.3280897008347,5.035013638021876
17.008504252126063,1011.1323540155942,6.125521567944396
17.058529264632316,994.4381124700486,6.108810012047671
17.10855427713857,1005.5369681858089,5.072278568794516
17.15857928964482,992.1066087174806,4.877091500552993
17.208604302151073,880.4817780426006,5.508467887172557
17.258629314657327,998.7131571384448,4.714173046687974
17.30865432716358,1005.7476067309656,6.016650920727383
17.358679339669834,1000.2296487230303,5.0306735527351885
17.408704352176088,1004.1267949932258,4.551820654539471
17.45872936468234,1084.224768781523,5.420046719333676
17.508754377188595,996.3810025822327,5.9268742037494375
17.558779389694845,995.7609668823976,4.861656384792601
17.6088044022011,1003.4220502352432,4.616648630362631
17.658829414707352,1003.5426268178945,4.936832115143601
17.708854427213605,991.5791317625227,4.509581100905811
17.75887943971986,1014.2440052376122,4.450474488779612
17.808904452226113,1008.6434869371731,4.282491067977235
17.858929464732366,995.1981275828638,5.963237915327521
17.90895447723862,1001.1245205111798,4.530661328746838
17.95897948974487,1005.3771261049815,5.974549423051199
18.009004502251123,987.7708876133458,5.787401211521363
18.059029514757377,1005.9188182815512,4.39679381642049
18.10905452726363,997.756491280137,4.368024616779066
18.159079539769884,1004.2164784300306,5.764975718221535
18.209104552276138,1001.6594183973696,4.753458381383828
18.25912956478239,1001.7724814914501,5.9343509154043055
18.309154577288645,993.1352608430439,5.607904871624855
18.359179589794895,997.7265600900536,4.585425317083423
18.40920460230115,1000.8704812164157,4.168225235858854
18.459229614807402,1002.5968472166187,4.85451092415782
18.509254627313656,1003.7070880191552,4.6836949254201325
18.55927963981991,1002.6306801851389,4.52215557829624
18.609304652326163,999.8017417863841,5.072787040560167
18.659329664832416,996.4973551656273,5.9450589124125495
18.70935467733867,1007.2633337552834,4.9547392058231186
18.75937968984492,1002.831978363186,4.818426206267099
18.809404702351173,1003.6889684037197,5.906966718846721
18.859429714857427,1006.3788358681574,4.224283057526561
18.90945472736368,1003.6807989011871,5.166391469563792
18.959479739869934,1006.51871784972,5.580704611192974
19.009504752376188,1002.0506474354103,5.1390512309903436
19.05952976488244,1014.61312701077,4.996612191169738
19.109554777388695,1001.8186834806047,5.262212556129164
19.159579789894945,1005.3313924810446,4.319042077254427
19.2096048024012,1007.7592809942604,4.953500451082069
19.259629814907452,1009.8691360637054,6.025559133524802
19.309654827413706,1006.8888314426584,5.383391082325849
