time,flux,flux_err
0.0,994.5718469834972,4.975758408415862
0.05002501250625312,1005.2224453762796,4.907760436512943
0.10005002501250625,1001.8862137504678,5.545264915918933
0.15007503751875936,993.1752208513296,5.635285510203207
0.2001000500250125,998.0487216297386,5.0085152748665465
0.2501250625312656,1009.4334749060819,4.665174103874494
0.3001500750375187,989.276892138071,5.734588868913269
0.35017508754377186,999.4990345723373,5.857391504817565
0.400200100050025,1008.2057886007481,5.255259691399971
0.4502251125562781,997.7740027905286,4.657894826116281
0.5002501250625312,998.9438478848828,5.728399979825971
0.5502751375687843,1002.0941732894894,4.877655583098114
0.6003001500750375,1010.2528616634013,6.015837413846768
0.6503251625812906,999.8282461584937,4.695447871425048
0.7003501750875437,1001.028228603068,6.044423575849645
0.7503751875937968,1001.300197598956,5.020160323415578
0.80040020010005,1014.7237482639708,5.6920226166287495
0.8504252126063031,1014.8483968496716,4.603456117537246
0.9004502251125562,1009.1532270019427,5.426320562695756
0.9504752376188094,1006.280402614728,5.3365895795515605
1.0005002501250624,1008.2507497047792,5.015907823420612
1.0505252626313155,1012.2298291121028,5.652415417638636
1.1005502751375686,1000.306992372286,5.798719476514449
1.1505752876438218,1011.0729368313814,5.634280157457688
1.200600300150075,999.1295638378955,5.787096960395055
1.250625312656328,1002.4128414823025,5.656460958483837
1.3006503251625812,1010.3371257326153,4.477878108944925
1.3506753376688343,998.8554808351861,5.705272954539994
1.4007003501750874,1005.4930262829821,4.552325161369246
1.4507253626813406,1002.076201383481,4.364003208223721
1.5007503751875937,1005.2955272758282,5.973932515936861
1.5507753876938468,992.7662934605147,5.3472920801654675
1.6008004002001,998.0840817358117,4.512220132635363
1.650825412706353,1003.6216921526958,5.440421082810966
1.7008504252126062,1011.9344763569627,4.846788284539924
1.7508754377188593,1006.6017611453584,4.455785296720845
1.8009004502251125,1007.6535713969907,5.773326883097326
1.8509254627313656,1011.2464247087959,4.39998329844858
1.9009504752376187,1003.5701088488405,6.092823732106073
1.9509754877438719,1009.5448625242484,5.721201964992318
2.0010005002501248,1004.2552333407392,5.593451596551887
2.051025512756378,999.7954148590661,4.640251399495824
2.101050525262631,1006.6272707886193,5.691920964583375
2.151075537768884,1011.5950751817564,4.225657134796382
2.2011005502751373,1010.5594966044011,5.286666847637003
2.2511255627813904,1008.944097459254,4.797860003733242
2.3011505752876436,1021.0979347563226,5.860044138394237
2.3511755877938967,1011.3296575405135,5.702782820082314
2.40120060030015,1014.2838679140093,5.160459302026374
2.451225612806403,1020.7020746956018,5.139555003286097
2.501250625312656,1003.1581597554665,4.313579696112532
